"date","precip","temp","sun"
1961-05-14,0.020180680208931,15.0780948827586,NA
1961-05-15,1.63010968862069,13.2987544336207,NA
1961-05-16,0,9.58978425948276,NA
1961-05-17,0,9.89927620086207,NA
1961-05-18,0.252508583905172,8.48539470172414,NA
1961-05-19,0.1817995542,8.9876553362069,NA
1961-05-20,4.41190722931035,6.19042281956897,NA
1961-05-21,5.9438977387931,3.92594121791724,NA
1961-05-22,0.230425670732759,5.7564973112931,NA
1961-05-23,12.1628875224138,6.57246318517241,NA
1961-05-24,0,10.6079241060345,NA
1961-05-25,4.00451534827586,11.8809926767241,NA
1961-05-26,1.96562941293103,12.7233725034483,NA
1961-05-27,14.6459321896552,7.58919567672414,NA
1961-05-28,21.786245387931,4.39366732077586,NA
1961-05-29,8.38905813793103,2.56121853743966,NA
1961-05-30,0,7.48206276465517,NA
1961-05-31,8.89137175862069e-05,13.0922055543103,NA
1961-06-01,5.58781139913793,9.7489367862069,NA
1961-06-02,3.91416487672414,9.58347534051724,NA
1961-06-03,0.614733841284483,8.88280683706897,NA
1961-06-04,0.0168243520483621,9.31294360258621,NA
1961-06-05,2.0012589766913,12.2607854103448,NA
1961-06-06,9.56061565086207,12.7590648362069,NA
1961-06-07,11.3071250767241,11.7030777612069,NA
1961-06-08,0.00456652818575862,12.6608493922414,NA
1961-06-09,32.3774582327586,8.86732943103448,NA
1961-06-10,0.348927208449073,8.87667454310345,NA
1961-06-11,1.78797786043103,11.5031600801724,NA
1961-06-12,0.582000399508621,11.9373560939655,NA
1961-06-13,0.991862998965517,12.0719331724138,NA
1961-06-14,0,12.7357456681034,NA
1961-06-15,0,13.8909686534483,NA
1961-06-16,0,14.0032382758621,NA
1961-06-17,0,15.4666077163793,NA
1961-06-18,0,18.1155874568966,NA
1961-06-19,0,19.0472836465517,NA
1961-06-20,0,19.3176944913793,NA
1961-06-21,0.243104705614191,18.8871094310345,NA
1961-06-22,10.2239257982759,16.6593293189655,NA
1961-06-23,0.0108099147724828,18.0127174913793,NA
1961-06-24,0,19.6912762758621,NA
1961-06-25,10.8834738807798,19.9445857844828,NA
1961-06-26,10.2157594517241,18.5427485689655,NA
1961-06-27,12.8961219008621,13.966041775,NA
1961-06-28,1.74460465517241e-05,14.4319668525862,NA
1961-06-29,0,16.8805007413793,NA
1961-06-30,0,19.6149412844828,NA
1961-07-01,0,20.0133739224138,NA
1961-07-02,0.127965109801724,20.7363812068966,NA
1961-07-03,3.51236674791081,19.6753310258621,NA
1961-07-04,1.69437404733621,16.4569351206897,NA
1961-07-05,0,12.3005568206897,NA
1961-07-06,0,12.2933779896552,NA
1961-07-07,0,13.5503453215517,NA
1961-07-08,0.622679213825862,14.5344427681034,NA
1961-07-09,1.73658780810345,12.5090335163793,NA
1961-07-10,0,16.3406255344828,NA
1961-07-11,14.3974730310345,15.9216835603448,NA
1961-07-12,18.0840629077586,16.4618526637931,NA
1961-07-13,5.23483894655172,10.2857671155172,NA
1961-07-14,15.0538266603448,11.7679569362069,NA
1961-07-15,3.48276532810345,10.8988876241379,NA
1961-07-16,6.20667835603448,11.7881155715517,NA
1961-07-17,4.75819543793103,10.5344556568966,NA
1961-07-18,1.80891358362069,12.2591374034483,NA
1961-07-19,32.2562792586207,11.9819749137931,NA
1961-07-20,6.05212853448276e-06,13.3472709715517,NA
1961-07-21,2.32774172413793e-07,14.407017762069,NA
1961-07-22,2.38650501852586,13.5670717206897,NA
1961-07-23,0,13.5357271068966,NA
1961-07-24,0.647301978681897,13.4765612698276,NA
1961-07-25,0,15.1739022413793,NA
1961-07-26,0,17.3788942155172,NA
1961-07-27,0.935225443275862,18.1846302241379,NA
1961-07-28,12.8997962215517,14.6887258965517,NA
1961-07-29,0.0993930798512931,10.5042590974138,NA
1961-07-30,0,11.8821960956897,NA
1961-07-31,0,14.0389569396552,NA
1961-08-01,7.26553236982759,17.2248334482759,NA
1961-08-02,7.13285052241379,14.2274428241379,NA
1961-08-03,0.0293405597293966,13.0086886698276,NA
1961-08-04,0,14.5061580301724,NA
1961-08-05,0,18.1455298189655,NA
1961-08-06,0.0034575541710431,20.0592599137931,NA
1961-08-07,7.57934936724138,15.0439649310345,NA
1961-08-08,10.3643518982759,16.7504430344828,NA
1961-08-09,3.67960043189655,16.8011569396552,NA
1961-08-10,30.0265761896552,16.7591548965517,NA
1961-08-11,11.6072382310345,15.5598821724138,NA
1961-08-12,12.0431010689655,10.2823949181034,NA
1961-08-13,0,11.7977294439655,NA
1961-08-14,0,13.8281010775862,NA
1961-08-15,6.45899814482759,12.6523783137931,NA
1961-08-16,12.3326711896552,9.40511035775862,NA
1961-08-17,12.5599146155172,9.33222670086207,NA
1961-08-18,0,10.8250295293103,NA
1961-08-19,1.25401149681034,12.63014015,NA
1961-08-20,0,12.0892572155172,NA
1961-08-21,0,13.1887627517241,NA
1961-08-22,0.0173199306474138,13.9975878594828,NA
1961-08-23,0,13.3383540853448,NA
1961-08-24,0,12.9178116568966,NA
1961-08-25,0,13.2652910922414,NA
1961-08-26,0,15.2676976724138,NA
1961-08-27,0,17.1693788793103,NA
1961-08-28,0,17.7826822672414,NA
1961-08-29,0,18.2649619051724,NA
1961-08-30,0,18.2394122068966,NA
1961-08-31,0,17.8262984137931,NA
1961-09-01,0,18.5555611810345,NA
1961-09-02,7.57778336560345,19.0268579137931,NA
1961-09-03,0.0461480634616034,17.687463862069,NA
1961-09-04,2.49865525172414,17.2075935,NA
1961-09-05,17.2667884655172,14.7050066034483,NA
1961-09-06,1.42813521381034,13.8636338577586,NA
1961-09-07,2.21682345775862,12.3240346008621,NA
1961-09-08,0.0108697332074741,10.6237189612069,NA
1961-09-09,0,10.7215549163793,NA
1961-09-10,0,10.7111621163793,NA
1961-09-11,0,13.263337237069,NA
1961-09-12,0,14.1826704293103,NA
1961-09-13,0,14.5445965431034,NA
1961-09-14,8.89746602931034,16.8570518275862,NA
1961-09-15,0,16.73349875,NA
1961-09-16,0,17.2158285,NA
1961-09-17,0,17.9303423793103,NA
1961-09-18,0,17.8589934051724,NA
1961-09-19,0,17.2422436551724,NA
1961-09-20,0,17.4294523448276,NA
1961-09-21,0,17.1895346810345,NA
1961-09-22,0,15.0545385431034,NA
1961-09-23,0,15.7335681637931,NA
1961-09-24,0,15.3605734655172,NA
1961-09-25,0,15.3535557672414,NA
1961-09-26,0.0507670055447784,13.6984875198276,NA
1961-09-27,0.34392318558218,15.151348612069,NA
1961-09-28,0.0138405750301724,15.335814,NA
1961-09-29,0.0255542782629569,15.8805960948276,NA
1961-09-30,1.7477723017931,15.046218862069,NA
1961-10-01,0.129948844771552,13.6292165767241,NA
1961-10-02,0,13.1688242094828,NA
1961-10-03,0,13.3145943862069,NA
1961-10-04,1.56602750491379,12.9550308448276,NA
1961-10-05,0,13.193055837069,NA
1961-10-06,16.9405203646552,13.039171975,NA
1961-10-07,6.78232893965517,7.23026685,NA
1961-10-08,0,7.40236341896552,NA
1961-10-09,0,9.40647347931034,NA
1961-10-10,0,10.1133135775862,NA
1961-10-11,0,10.8776770974138,NA
1961-10-12,0,10.4952085224138,NA
1961-10-13,0,9.9538127887931,NA
1961-10-14,0,9.65741673534483,NA
1961-10-15,0,9.06757855258621,NA
1961-10-16,4.24856927586207,10.3259393706897,NA
1961-10-17,19.2378946551724,8.66409753965517,NA
1961-10-18,0.588712188275862,1.60753800334655,NA
1961-10-19,2.42510432241379,2.09254913806121,NA
1961-10-20,0,3.231370404,NA
1961-10-21,0,2.40736924396552,NA
1961-10-22,0.003124640019,4.66019490724138,NA
1961-10-23,0.100350125378828,6.87697749396552,NA
1961-10-24,0.730137036637931,8.13858911724138,NA
1961-10-25,0.469847614985172,10.2763483655172,NA
1961-10-26,0,10.8790661991379,NA
1961-10-27,11.7000431939655,8.01135895344828,NA
1961-10-28,5.41379326551724,5.67777805344828,NA
1961-10-29,0,4.74692076948276,NA
1961-10-30,0.199658787190346,4.15412255948276,NA
1961-10-31,0,3.25785273793103,NA
1961-11-01,0,2.57153175344828,NA
1961-11-02,0,3.47339855431034,NA
1961-11-03,4.09710404655172,4.22576409543103,NA
1961-11-04,3.15068117155172,-1.35845443520776,NA
1961-11-05,2.83362617034483,-1.60682700427586,NA
1961-11-06,0.0287053241803534,-1.79350265727586,NA
1961-11-07,0,0.00802352173275862,NA
1961-11-08,3.01939421465517,2.88067475322414,NA
1961-11-09,9.52573382758621,4.7748640875,NA
1961-11-10,1.54596549618552,2.45321761965517,NA
1961-11-11,0,2.99045902551724,NA
1961-11-12,2.01557027327586,4.19838533793103,NA
1961-11-13,0,3.8777922887069,NA
1961-11-14,0,3.1975877212069,NA
1961-11-15,0,2.75759369784483,NA
1961-11-16,0,0.949429424568966,NA
1961-11-17,0,0.733880596310345,NA
1961-11-18,0,0.891562807380172,NA
1961-11-19,0,0.157950286310345,NA
1961-11-20,0,0.365552885681035,NA
1961-11-21,0,-0.0361740767241379,NA
1961-11-22,0,-0.116098512413793,NA
1961-11-23,0.100732094275,3.95316652155172,NA
1961-11-24,0.106330949404371,5.11428601206897,NA
1961-11-25,0.000236770335060078,3.97207252387931,NA
1961-11-26,0.000372294778448276,5.76621041724138,NA
1961-11-27,1.14974425318966,6.08512427155172,NA
1961-11-28,0,4.09308597474138,NA
1961-11-29,0.295443529106848,2.32693944387931,NA
1961-11-30,0.00643578515343077,2.84806834223276,NA
1961-12-01,2.81739334482759,5.77545410086207,NA
1961-12-02,7.09882905862069,5.72486217586207,NA
1961-12-03,4.85713986206897,6.57251947327586,NA
1961-12-04,1.51994320939655,9.09771193448276,NA
1961-12-05,14.2328101896552,7.06997745603448,NA
1961-12-06,1.59136523689655,-0.681874592848276,NA
1961-12-07,0.000519892385,-4.54859067758621,NA
1961-12-08,0,-4.23523178017241,NA
1961-12-09,3.31564617931034,1.66900637517241,NA
1961-12-10,7.7319930862069,3.72479584310345,NA
1961-12-11,8.24740737155172,9.22916560603448,NA
1961-12-12,5.04565278103448,9.10514792672414,NA
1961-12-13,2.24653004793103,8.07191843706897,NA
1961-12-14,0.71823599112069,3.20406250312931,NA
1961-12-15,0,1.24636643381034,NA
1961-12-16,0,-3.40312536982759,NA
1961-12-17,0,-8.30246072068966,NA
1961-12-18,0,-8.75331751551724,NA
1961-12-19,0,-7.99904915603448,NA
1961-12-20,0,-6.30392261465517,NA
1961-12-21,0,-4.24447819492931,NA
1961-12-22,0,-3.07570734396552,NA
1961-12-23,0,-3.88676847793103,NA
1961-12-24,0,-6.14296385603448,NA
1961-12-25,0.241880748289138,-4.22706950461207,NA
1961-12-26,12.7815238439655,-0.439647365922414,NA
1961-12-27,0.0239642090680259,0.38177507887931,NA
1961-12-28,0,-0.304682304408621,NA
1961-12-29,0,-2.72864666758621,NA
1961-12-30,0,0.164726272356897,NA
1961-12-31,25.2178541206897,4.08306236982759,NA
1962-01-01,33.3771185172414,-0.0259623122355172,NA
1962-01-02,24.0080952068966,-2.11220763534483,NA
1962-01-03,0.112666553146293,-3.21578676432759,NA
1962-01-04,0.379702375741379,-0.942704380275862,NA
1962-01-05,0.00974119119439655,0.0456842609706897,NA
1962-01-06,0.0831209097331034,-0.222722722327586,NA
1962-01-07,0,-0.634416070053448,NA
1962-01-08,0,-4.28516403017241,NA
1962-01-09,0.00633975815833621,-1.54779155506034,NA
1962-01-10,1.23557989646552,1.92574892177586,NA
1962-01-11,8.28220701724138,2.44517624564655,NA
1962-01-12,10.166699625,2.39224173086207,NA
1962-01-13,15.7313088017241,2.50648963353448,NA
1962-01-14,0.360913763927664,-0.932818556275,NA
1962-01-15,0,-2.10926231603448,NA
1962-01-16,0,-1.81254742068966,NA
1962-01-17,0,-0.226578482172414,NA
1962-01-18,2.01385643103448,1.94431804991379,NA
1962-01-19,0.0340767950094397,2.76542976938793,NA
1962-01-20,0,2.67907371060345,NA
1962-01-21,0.000169603364742017,1.50153931906897,NA
1962-01-22,1.80451350775862,1.50271416690431,NA
1962-01-23,0.00605743327212931,-0.301355057931035,NA
1962-01-24,0.877998788732759,2.91274972243966,NA
1962-01-25,5.2348947112069,3.03878855016638,NA
1962-01-26,5.46375820689655,3.30585037172414,NA
1962-01-27,6.73161675775862,3.56610431991379,NA
1962-01-28,0.445204703793103,-0.46365109537931,NA
1962-01-29,0.118877273862069,-6.79440768103448,NA
1962-01-30,0,-9.5249382637931,NA
1962-01-31,0,-9.61883779655172,NA
1962-02-01,2.26929396810345,-7.83787854224138,NA
1962-02-02,1.80468810344828,-4.92436920948276,NA
1962-02-03,0.167311825500603,-6.07849421551724,NA
1962-02-04,3.96818719655172,-0.506961404439655,NA
1962-02-05,5.17519713706897,2.74998279189655,NA
1962-02-06,0,2.01273522682759,NA
1962-02-07,1.91935754956897,1.44263341818966,NA
1962-02-08,2.3075831312931,1.44626710338793,NA
1962-02-09,0,0.85932379687069,NA
1962-02-10,0,-0.56992198524569,NA
1962-02-11,0,-0.261894213775862,NA
1962-02-12,2.50732183758621,3.04811688517241,NA
1962-02-13,14.8714775775862,-0.389174643784483,NA
1962-02-14,4.69989417844828,-4.6345948862069,NA
1962-02-15,3.51218734655172,-5.73751944310345,NA
1962-02-16,3.87657702931034,1.05374727386207,NA
1962-02-17,0.432812036834483,0.115565983474138,NA
1962-02-18,0,-1.86597363825198,NA
1962-02-19,0,-0.915961618086207,NA
1962-02-20,0,-0.476215055124138,NA
1962-02-21,0.00299383134827586,-1.93511376310345,NA
1962-02-22,0,-3.53482005862069,NA
1962-02-23,0.0388742552924569,-5.03490148103448,NA
1962-02-24,0,-6.45629712586207,NA
1962-02-25,0.0251196744523362,-4.69548164224138,NA
1962-02-26,0.0795576116527672,-2.09847286724138,NA
1962-02-27,0.532039947651034,-0.193507200381897,NA
1962-02-28,6.08221174137931,-0.640655257719828,NA
1962-03-01,0.492684500431035,-0.864423096126121,NA
1962-03-02,0.0211615787284741,-1.59376387626724,NA
1962-03-03,4.02750030948276,-1.48954970318966,NA
1962-03-04,0.960903317068965,1.96657368456336,NA
1962-03-05,3.76476132758621,0.302633629790517,NA
1962-03-06,2.26171050258621,-4.36601983017241,NA
1962-03-07,3.11587206896552e-05,-4.83337433706897,NA
1962-03-08,0.0959075093481724,-0.888060316637931,NA
1962-03-09,1.65575376362069,3.16521882066379,NA
1962-03-10,7.42348071810345,3.99312538637931,NA
1962-03-11,0.449815292766379,2.82118067694828,NA
1962-03-12,3.60194760948276,1.39425269310345,NA
1962-03-13,2.28427712801724,-3.82959669224138,NA
1962-03-14,1.659268,-5.38396384482759,NA
1962-03-15,1.16956714336207,-5.54909706034483,NA
1962-03-16,0.16043673153,-5.92641509655172,NA
1962-03-17,0,-6.04474396724138,NA
1962-03-18,0,-5.16289289137931,NA
1962-03-19,0,-2.94713833534483,NA
1962-03-20,0,-1.11660910721704,NA
1962-03-21,0,-0.528533547462931,NA
1962-03-22,0,-1.19876081694483,NA
1962-03-23,0,-1.6709939542319,NA
1962-03-24,0,-0.783178045439655,NA
1962-03-25,0,-0.830518119783621,NA
1962-03-26,4.30698187327586,-0.088626836387931,NA
1962-03-27,9.79554147068965,1.22616960255172,NA
1962-03-28,1.77189346301724,3.48501483355172,NA
1962-03-29,0.9259774525,5.47779951672414,NA
1962-03-30,7.17440894827586,7.36284000775862,NA
1962-03-31,7.73348237758621,6.20339333939655,NA
1962-04-01,3.50966149655172,3.01075809707759,NA
1962-04-02,0.00367002599205172,3.29536743993966,NA
1962-04-03,11.7352070594828,6.60684012241379,NA
1962-04-04,6.18487119051724,3.54247120525862,NA
1962-04-05,12.7177883853448,0.470573513922414,NA
1962-04-06,1.58833782344828,-0.0777689677543103,NA
1962-04-07,0,2.22760577396552,NA
1962-04-08,6.08502283275862,5.9447123625,NA
1962-04-09,3.05657773706897,1.51977162155172,NA
1962-04-10,0.320521810615517,0.680180250068966,NA
1962-04-11,0,2.07746097575,NA
1962-04-12,0,4.57120712267241,NA
1962-04-13,7.50127328189655,1.99619153108621,NA
1962-04-14,7.48238483017241,-0.926147977060345,NA
1962-04-15,0.310828419469358,1.09619324049138,NA
1962-04-16,0,3.55711575793103,NA
1962-04-17,0,7.7773799137931,NA
1962-04-18,0,10.8061759956897,NA
1962-04-19,0,9.31994669655172,NA
1962-04-20,0,10.2538414715517,NA
1962-04-21,0,11.6651702094828,NA
1962-04-22,2.02318751049879,12.1187153405172,NA
1962-04-23,0,12.5385907094828,NA
1962-04-24,0,12.8928212025862,NA
1962-04-25,0.0826958922549297,13.4986495431034,NA
1962-04-26,0.230848972473224,13.0228993887931,NA
1962-04-27,0,10.8700205034483,NA
1962-04-28,0,9.03914883448276,NA
1962-04-29,0.127021126483121,5.15218431832328,NA
1962-04-30,1.97984067706897,2.32162951318966,NA
1962-05-01,0,2.65200221267241,NA
1962-05-02,0,7.69800582155172,NA
1962-05-03,3.19117497155172,9.81857959051724,NA
1962-05-04,7.71780920344828,6.25618326551724,NA
1962-05-05,3.71143351551724,9.87892592586207,NA
1962-05-06,0.112947658591207,12.0187286672414,NA
1962-05-07,0,15.4856211543103,NA
1962-05-08,0.0251036261175,17.6978502586207,NA
1962-05-09,5.9476863887931,11.4942702353448,NA
1962-05-10,3.0983097612069,7.10529583103448,NA
1962-05-11,3.57814019655172,6.94607725431035,NA
1962-05-12,0.886674675257684,7.3354731112069,NA
1962-05-13,24.4022693534483,4.95746931173276,NA
1962-05-14,5.92571889137931,4.00974417172414,NA
1962-05-15,9.54894852068966,3.68998100948276,NA
1962-05-16,0,8.20013004827586,NA
1962-05-17,14.7767208706897,11.1097852103448,NA
1962-05-18,0.176414008496724,12.0767918818966,NA
1962-05-19,11.2699944508621,7.73416185344828,NA
1962-05-20,2.65478237862069,4.79927773586207,NA
1962-05-21,0.404026989552069,8.80354059741379,NA
1962-05-22,0,10.4831059698276,NA
1962-05-23,0.0739137303322414,12.1644236284483,NA
1962-05-24,6.97263970086207,8.43200167672414,NA
1962-05-25,5.81575907586207,3.83070864624138,NA
1962-05-26,3.25930441882002,6.21327870948276,NA
1962-05-27,13.56058425,7.16644103017241,NA
1962-05-28,4.95183115775862,6.79989117586207,NA
1962-05-29,8.34925482155172,6.63268522068966,NA
1962-05-30,0,10.4276209275862,NA
1962-05-31,8.2975084387931,11.7330525362069,NA
1962-06-01,29.0006278965517,1.21276950798276,NA
1962-06-02,0.00340821905266379,2.98202584827586,NA
1962-06-03,0,6.68603421043103,NA
1962-06-04,0,8.06333363793103,NA
1962-06-05,0,9.16608965172414,NA
1962-06-06,0,9.47243678448276,NA
1962-06-07,0,9.5424629862069,NA
1962-06-08,0,10.0012474775862,NA
1962-06-09,0,11.4084931,NA
1962-06-10,0.00810743604380172,13.1768371525862,NA
1962-06-11,3.50893550543103,10.0651231275862,NA
1962-06-12,0,12.2002461146552,NA
1962-06-13,3.82658762613793,16.5987748534483,NA
1962-06-14,7.78832555431034,16.5328893103448,NA
1962-06-15,2.5836983853181,15.7022051810345,NA
1962-06-16,0.00341071134576724,15.7915500543103,NA
1962-06-17,3.80450224396552,17.6634108793103,NA
1962-06-18,1.74460456896552e-06,18.0864212413793,NA
1962-06-19,2.93214535603448,16.4109240431034,NA
1962-06-20,0,14.9022965862069,NA
1962-06-21,0,17.1909010862069,NA
1962-06-22,0,19.2365496896552,NA
1962-06-23,0,20.6344344310345,NA
1962-06-24,0.17382547550431,21.6016084224138,NA
1962-06-25,0.0507226007923276,15.8253498534483,NA
1962-06-26,0,15.0790721405172,NA
1962-06-27,0,10.6802012534483,NA
1962-06-28,0,12.0114465318966,NA
1962-06-29,3.10219629448276,12.2636714603448,NA
1962-06-30,0.00562787042374138,10.5900516232759,NA
1962-07-01,0,10.7757642456897,NA
1962-07-02,0,13.0684582206897,NA
1962-07-03,17.3985442586207,14.4858618724138,NA
1962-07-04,3.55417937844828,8.55747977155172,NA
1962-07-05,1.0408885625,7.50252078275862,NA
1962-07-06,0.698592903524102,8.71483705172414,NA
1962-07-07,0,12.3633963206897,NA
1962-07-08,0,15.9429273017241,NA
1962-07-09,0.244439545275862,17.141308387931,NA
1962-07-10,5.69605285775862,19.7060251293103,NA
1962-07-11,0.113478000797069,16.6386460258621,NA
1962-07-12,8.61264439655173e-06,15.267759762931,NA
1962-07-13,0,14.7996879112069,NA
1962-07-14,14.3438603103448,13.4531564318966,NA
1962-07-15,4.40296624741379,14.1603232482759,NA
1962-07-16,4.338073875,11.5820638913793,NA
1962-07-17,1.1635747312069,11.4829855844828,NA
1962-07-18,0.0475932418481897,12.7593859068966,NA
1962-07-19,0,13.9627040922414,NA
1962-07-20,0,18.5874428534483,NA
1962-07-21,0.861603571465517,16.4324696896552,NA
1962-07-22,0,15.6442420172414,NA
1962-07-23,0,16.444093137931,NA
1962-07-24,0,18.2448004913793,NA
1962-07-25,0.0265017915893017,21.3023572413793,NA
1962-07-26,0.609128299069041,20.0190676465517,NA
1962-07-27,2.13126069192414,19.1912083448276,NA
1962-07-28,8.6568933755569,15.2116718965517,NA
1962-07-29,1.25616972051724,14.9925748439655,NA
1962-07-30,0,15.1622351534483,NA
1962-07-31,0,16.1552786551724,NA
1962-08-01,0,18.3293862672414,NA
1962-08-02,12.0119059801724,21.2353249827586,NA
1962-08-03,0,18.9765073793103,NA
1962-08-04,14.7346035508621,17.9226474396552,NA
1962-08-05,7.52965572155172,17.4591886724138,NA
1962-08-06,17.6621005603448,19.4899432155172,NA
1962-08-07,2.82408983534483,11.9558404491379,NA
