Tiere - Schafe;406;......0619 Oberdiessbach;412;442;720;944;357;330;260;322;327;348
Tiere - Schafe;407;......0620 Oberthal;213;230;164;87;186;294;225;170;111;126
Tiere - Schafe;408;......0622 Oppligen;2;0;3;0;12;2;5;5;7;25
Tiere - Schafe;409;......0623 Rubigen;12;31;31;41;72;84;122;90;40;28
Tiere - Schafe;410;......0626 Walkringen;633;579;566;479;478;354;418;411;318;281
Tiere - Schafe;411;......0627 Worb;167;152;228;172;369;534;234;183;73;93
Tiere - Schafe;412;......0628 Zäziwil;4;68;105;52;96;102;129;33;47;73
Tiere - Schafe;413;......0629 Oberhünigen;30;22;50;28;9;41;21;19;19;47
Tiere - Schafe;414;......0630 Allmendingen;9;12;19;12;16;19;0;0;0;0
Tiere - Schafe;415;......0632 Wichtrach;106;236;340;209;48;111;115;76;48;75
Tiere - Schafe;416;......0662 Ferenbalm;102;197;278;219;155;127;121;138;112;137
Tiere - Schafe;417;......0663 Frauenkappelen;67;92;223;190;107;69;23;19;34;17
Tiere - Schafe;418;......0665 Gurbrü;1663;655;518;586;483;91;87;10;11;15
Tiere - Schafe;419;......0666 Kriechenwil;90;77;80;89;4;3;8;0;1;0
Tiere - Schafe;420;......0667 Laupen;0;0;11;20;12;12;29;10;17;25
Tiere - Schafe;421;......0668 Mühleberg;486;398;452;303;302;372;265;303;459;681
Tiere - Schafe;422;......0669 Münchenwiler;130;130;173;22;220;72;5;2;6;8
Tiere - Schafe;423;......0670 Neuenegg;99;113;120;253;232;329;255;155;88;77
Tiere - Schafe;424;......0671 Wileroltigen;295;321;383;344;87;196;159;37;36;25
Tiere - Schafe;425;......0852 Guggisberg;285;297;358;365;420;404;324;254;258;244
Tiere - Schafe;426;......0853 Rüschegg;234;331;580;514;395;291;289;318;119;198
Tiere - Schafe;427;......0855 Schwarzenburg;3017;2796;3074;2538;1196;1040;637;310;335;308
Tiere - Schafe;428;......0861 Belp;1450;868;855;1005;607;814;601;366;1078;409
Tiere - Schafe;429;......0866 Gerzensee;252;157;286;225;159;88;115;109;70;97
Tiere - Schafe;430;......0868 Jaberg;54;30;60;73;41;17;9;10;0;27
Tiere - Schafe;431;......0869 Kaufdorf;144;100;126;85;87;63;55;22;21;23
Tiere - Schafe;432;......0870 Kehrsatz;295;124;98;79;65;48;229;283;317;403
Tiere - Schafe;433;......0872 Kirchdorf (BE);196;694;941;618;293;203;117;77;140;164
Tiere - Schafe;434;......0877 Niedermuhlern;70;81;63;270;172;109;105;66;39;32
Tiere - Schafe;435;......0879 Riggisberg;236;264;302;410;313;473;366;88;116;81
Tiere - Schafe;436;......0880 Rüeggisberg;2343;2456;1862;1925;1356;737;805;462;284;361
Tiere - Schafe;437;......0884 Toffen;86;62;38;86;111;180;204;69;53;23
Tiere - Schafe;438;......0888 Wald (BE);434;443;429;313;213;426;334;42;50;40
Tiere - Schafe;439;......0889 Thurnen;250;218;201;193;235;219;179;67;68;7
Tiere - Schafe;440;>> Verwaltungskreis Thun;4818;4755;6160;7089;4764;4770;4344;2991;2332;2306
Tiere - Schafe;441;......0767 Reutigen;0;0;0;0;23;62;50;43;0;0
Tiere - Schafe;442;......0770 Stocken-Höfen;35;81;69;94;49;74;66;81;67;62
Tiere - Schafe;443;......0863 Burgistein;296;236;436;249;142;173;227;183;126;134
Tiere - Schafe;444;......0867 Gurzelen;42;158;165;93;206;231;155;81;48;30
Tiere - Schafe;445;......0883 Seftigen;88;32;77;49;41;30;93;61;62;39
Tiere - Schafe;446;......0885 Uttigen;0;0;0;0;0;45;79;93;83;98
Tiere - Schafe;447;......0886 Wattenwil;150;189;498;475;440;443;342;271;161;63
Tiere - Schafe;448;......0921 Amsoldingen;39;0;0;0;7;38;46;20;20;9
Tiere - Schafe;449;......0922 Blumenstein;89;189;141;176;121;127;105;35;44;54
Tiere - Schafe;450;......0923 Buchholterberg;803;694;766;899;373;227;245;73;55;114
Tiere - Schafe;451;......0924 Eriz;363;379;576;671;407;358;310;195;213;135
Tiere - Schafe;452;......0925 Fahrni;43;56;217;174;158;106;99;62;39;64
Tiere - Schafe;453;......0927 Heiligenschwendi;64;67;105;125;80;82;90;139;30;145
Tiere - Schafe;454;......0928 Heimberg;40;58;22;30;24;41;55;30;56;24
Tiere - Schafe;455;......0929 Hilterfingen;0;0;0;0;0;0;1;23;14;17
Tiere - Schafe;456;......0931 Homberg;175;128;186;196;102;79;54;26;14;27
Tiere - Schafe;457;......0932 Horrenbach-Buchen;165;165;176;168;103;49;47;32;47;61
Tiere - Schafe;458;......0934 Oberhofen am Thunersee;2;7;7;28;29;42;32;22;4;0
Tiere - Schafe;459;......0935 Oberlangenegg;560;373;346;412;159;203;115;91;114;96
Tiere - Schafe;460;......0936 Pohlern;0;78;0;12;58;109;32;13;22;25
Tiere - Schafe;461;......0938 Sigriswil;464;317;367;434;438;526;495;357;292;321
Tiere - Schafe;462;......0939 Steffisburg;88;114;163;308;264;379;339;216;155;240
Tiere - Schafe;463;......0940 Teuffenthal (BE);15;5;73;36;8;4;17;5;11;0
Tiere - Schafe;464;......0941 Thierachern;141;89;119;122;119;122;113;51;63;45
Tiere - Schafe;465;......0942 Thun;158;199;239;810;261;276;387;292;159;218
Tiere - Schafe;466;......0943 Uebeschi;55;8;97;68;16;68;54;28;52;19
Tiere - Schafe;467;......0944 Uetendorf;196;199;199;248;247;267;217;168;129;109
Tiere - Schafe;468;......0945 Unterlangenegg;644;746;879;1046;704;478;403;191;151;103
Tiere - Schafe;469;......0946 Wachseldorn;36;62;49;44;43;10;3;14;0;3
Tiere - Schafe;470;......0947 Zwieselberg;0;36;98;29;43;35;5;57;67;27
Tiere - Schafe;471;......0948 Forst-Längenbühl;67;90;90;93;99;86;68;38;34;24
Tiere - Schafe;472;>> Verwaltungskreis Obersimmental-Saanen;1240;1311;2474;2242;2103;2564;2405;2338;2085;2121
Tiere - Schafe;473;......0791 Boltigen;286;278;320;270;220;208;169;151;172;191
Tiere - Schafe;474;......0792 Lenk;128;261;460;406;542;528;450;639;338;254
Tiere - Schafe;475;......0793 St. Stephan;132;0;52;90;119;190;176;82;74;79
Tiere - Schafe;476;......0794 Zweisimmen;338;337;584;567;506;573;512;317;275;312
Tiere - Schafe;477;......0841 Gsteig;29;39;129;129;167;302;306;347;344;417
Tiere - Schafe;478;......0842 Lauenen;144;156;310;154;91;52;50;56;50;51
Tiere - Schafe;479;......0843 Saanen;183;240;619;626;458;711;742;746;832;817
Tiere - Schafe;480;>> Verwaltungskreis Frutigen-Niedersimmental;2291;2397;2474;2708;2882;3371;3497;2632;2713;2599
Tiere - Schafe;481;......0561 Adelboden;104;125;364;390;391;369;342;288;205;269
Tiere - Schafe;482;......0562 Aeschi bei Spiez;336;320;387;356;209;371;296;173;142;98
Tiere - Schafe;483;......0563 Frutigen;436;432;458;526;606;507;508;316;320;279
Tiere - Schafe;484;......0564 Kandergrund;19;35;59;60;74;91;111;86;366;181
Tiere - Schafe;485;......0565 Kandersteg;93;102;138;154;183;317;377;286;233;265
Tiere - Schafe;486;......0566 Krattigen;4;6;12;10;0;0;18;11;12;25
Tiere - Schafe;487;......0567 Reichenbach im Kandertal;445;603;247;247;162;191;157;209;75;73
Tiere - Schafe;488;......0761 Därstetten;0;0;0;117;112;149;137;90;91;13
Tiere - Schafe;489;......0762 Diemtigen;156;285;251;218;258;256;257;324;290;339
Tiere - Schafe;490;......0763 Erlenbach im Simmental;80;79;73;123;149;147;115;52;101;101
Tiere - Schafe;491;......0766 Oberwil im Simmental;332;335;271;274;267;232;255;182;257;243
Tiere - Schafe;492;......0768 Spiez;181;53;155;184;373;585;705;427;471;538
Tiere - Schafe;493;......0769 Wimmis;105;22;59;49;98;156;219;188;150;175
Tiere - Ziege;366;......0307 Meikirch;40;18;29;76;1;0;0;9;0;3
Tiere - Ziege;367;......0351 Bern;11;21;4;4;62;0;5;17;4;0
Tiere - Ziege;368;......0352 Bolligen;19;8;16;12;8;1;35;7;2;0
Tiere - Ziege;369;......0353 Bremgarten bei Bern;0;0;0;2;0;0;4;0;0;0
Tiere - Ziege;370;......0354 Kirchlindach;5;5;15;43;63;3;102;5;0;3
Tiere - Ziege;371;......0355 Köniz;98;135;113;133;228;91;55;59;45;47
Tiere - Ziege;372;......0356 Muri bei Bern;0;2;3;0;0;2;2;1;0;0
Tiere - Ziege;373;......0357 Oberbalm;21;17;8;58;44;44;25;32;34;30
Tiere - Ziege;374;......0358 Stettlen;8;9;2;6;3;0;0;2;0;0
Tiere - Ziege;375;......0359 Vechigen;52;57;53;58;58;34;41;23;9;14
Tiere - Ziege;376;......0360 Wohlen bei Bern;91;60;86;77;73;38;46;25;10;4
Tiere - Ziege;377;......0361 Zollikofen;11;15;0;21;1;19;0;2;0;2
Tiere - Ziege;378;......0362 Ittigen;0;0;0;2;0;16;0;11;0;0
Tiere - Ziege;379;......0363 Ostermundigen;0;0;2;2;4;0;0;2;0;6
Tiere - Ziege;380;......0403 Bäriswil;0;0;1;3;2;0;0;0;0;0
Tiere - Ziege;381;......0535 Deisswil bei Münchenbuchsee;2;0;0;0;0;0;0;0;0;0
Tiere - Ziege;382;......0538 Fraubrunnen;37;35;34;36;23;18;9;6;11;14
Tiere - Ziege;383;......0540 Jegenstorf;41;10;2;7;15;1;11;3;4;2
Tiere - Ziege;384;......0541 Iffwil;3;0;2;3;0;0;7;1;1;1
Tiere - Ziege;385;......0543 Mattstetten;2;2;3;5;4;6;0;0;1;0
Tiere - Ziege;386;......0544 Moosseedorf;0;2;14;8;2;3;8;9;2;6
Tiere - Ziege;387;......0546 Münchenbuchsee;3;2;2;2;2;11;0;16;4;2
Tiere - Ziege;388;......0551 Urtenen-Schönbühl;4;0;9;0;3;2;0;1;4;2
Tiere - Ziege;389;......0553 Wiggiswil;0;2;2;0;1;0;0;0;0;0
Tiere - Ziege;390;......0557 Zuzwil (BE);0;0;0;0;10;0;1;1;1;0
Tiere - Ziege;391;......0602 Arni (BE);83;50;79;75;75;46;21;16;15;5
Tiere - Ziege;392;......0603 Biglen;11;49;30;27;14;8;5;12;2;8
Tiere - Ziege;393;......0605 Bowil;70;94;79;80;50;36;49;55;32;31
Tiere - Ziege;394;......0606 Brenzikofen;5;3;3;22;20;12;10;8;4;5
Tiere - Ziege;395;......0607 Freimettigen;54;116;110;28;6;7;0;1;3;2
Tiere - Ziege;396;......0608 Grosshöchstetten;12;0;6;8;3;0;6;5;5;2
Tiere - Ziege;397;......0609 Häutligen;11;12;8;3;5;3;5;2;0;3
Tiere - Ziege;398;......0610 Herbligen;2;3;8;4;13;11;2;1;7;3
Tiere - Ziege;399;......0611 Kiesen;2;2;0;0;1;0;1;0;0;0
Tiere - Ziege;400;......0612 Konolfingen;54;75;80;54;75;65;71;53;119;5
Tiere - Ziege;401;......0613 Landiswil;70;80;64;59;43;31;9;18;7;15
Tiere - Ziege;402;......0614 Linden;104;94;68;71;54;68;57;39;33;41
Tiere - Ziege;403;......0615 Mirchel;38;26;24;14;2;1;11;5;4;4
Tiere - Ziege;404;......0616 Münsingen;15;25;19;1;5;6;13;11;22;15
Tiere - Ziege;405;......0617 Niederhünigen;0;13;13;6;24;7;10;4;6;4
Tiere - Ziege;406;......0619 Oberdiessbach;40;56;20;48;67;62;85;51;47;59
Tiere - Ziege;407;......0620 Oberthal;81;72;52;33;30;34;23;2;7;16
Tiere - Ziege;408;......0622 Oppligen;0;0;2;1;3;3;6;4;0;1
Tiere - Ziege;409;......0623 Rubigen;21;9;23;14;16;7;20;17;27;6
Tiere - Ziege;410;......0626 Walkringen;27;34;47;58;50;34;77;45;44;19
Tiere - Ziege;411;......0627 Worb;89;72;67;67;58;28;30;49;22;7
Tiere - Ziege;412;......0628 Zäziwil;21;0;19;9;15;16;36;19;15;11
Tiere - Ziege;413;......0629 Oberhünigen;7;2;0;2;3;4;6;7;10;4
Tiere - Ziege;414;......0630 Allmendingen;6;6;0;0;3;1;0;0;0;0
Tiere - Ziege;415;......0632 Wichtrach;24;28;23;19;13;6;14;5;2;28
Tiere - Ziege;416;......0662 Ferenbalm;76;54;20;3;0;0;8;1;6;6
Tiere - Ziege;417;......0663 Frauenkappelen;2;4;12;7;3;4;0;1;0;2
Tiere - Ziege;418;......0665 Gurbrü;5;8;7;19;0;0;0;4;0;3
Tiere - Ziege;419;......0666 Kriechenwil;121;118;18;14;2;1;1;0;0;0
Tiere - Ziege;420;......0667 Laupen;0;0;0;0;0;0;0;0;0;0
Tiere - Ziege;421;......0668 Mühleberg;41;34;35;89;61;16;33;23;25;10
Tiere - Ziege;422;......0669 Münchenwiler;3;0;1;5;6;0;0;0;6;0
Tiere - Ziege;423;......0670 Neuenegg;18;21;29;33;38;16;21;4;5;1
Tiere - Ziege;424;......0671 Wileroltigen;0;0;0;2;2;0;0;3;0;0
Tiere - Ziege;425;......0852 Guggisberg;173;199;266;291;295;211;160;114;142;90
Tiere - Ziege;426;......0853 Rüschegg;90;105;135;174;174;67;72;80;19;52
Tiere - Ziege;427;......0855 Schwarzenburg;510;184;215;260;235;229;172;134;95;63
Tiere - Ziege;428;......0861 Belp;23;13;8;37;15;57;25;48;54;20
Tiere - Ziege;429;......0866 Gerzensee;4;19;9;11;1;2;10;7;5;8
Tiere - Ziege;430;......0868 Jaberg;0;0;0;0;4;24;42;3;1;2
Tiere - Ziege;431;......0869 Kaufdorf;2;5;0;4;0;5;3;4;3;2
Tiere - Ziege;432;......0870 Kehrsatz;71;141;71;65;48;0;0;2;0;2
Tiere - Ziege;433;......0872 Kirchdorf (BE);18;104;173;126;68;39;37;20;6;9
Tiere - Ziege;434;......0877 Niedermuhlern;6;6;0;10;10;6;9;6;3;7
Tiere - Ziege;435;......0879 Riggisberg;54;47;50;60;65;49;96;74;60;46
Tiere - Ziege;436;......0880 Rüeggisberg;21;28;51;65;59;41;105;111;53;32
Tiere - Ziege;437;......0884 Toffen;9;4;9;20;13;13;10;30;19;0
Tiere - Ziege;438;......0888 Wald (BE);2;6;25;33;20;46;19;4;6;1
Tiere - Ziege;439;......0889 Thurnen;167;28;27;17;24;10;7;7;12;4
Tiere - Ziege;440;>> Verwaltungskreis Thun;1781;1783;1810;1618;1196;1040;987;790;721;695
Tiere - Ziege;441;......0767 Reutigen;45;46;40;45;31;49;3;19;11;13
Tiere - Ziege;442;......0770 Stocken-Höfen;41;58;79;61;84;87;56;41;26;43
Tiere - Ziege;443;......0863 Burgistein;89;163;75;71;37;16;25;19;40;36
Tiere - Ziege;444;......0867 Gurzelen;401;316;271;110;48;60;23;13;7;15
Tiere - Ziege;445;......0883 Seftigen;17;8;7;14;30;22;35;7;12;6
Tiere - Ziege;446;......0885 Uttigen;0;0;4;0;0;0;0;10;0;3
Tiere - Ziege;447;......0886 Wattenwil;21;36;30;25;24;12;4;20;40;29
Tiere - Ziege;448;......0921 Amsoldingen;4;5;7;6;0;0;5;0;6;5
Tiere - Ziege;449;......0922 Blumenstein;104;126;141;149;95;24;40;68;71;51
Tiere - Ziege;450;......0923 Buchholterberg;146;94;156;157;108;94;102;73;75;61
Tiere - Ziege;451;......0924 Eriz;48;88;146;144;120;115;118;83;50;40
Tiere - Ziege;452;......0925 Fahrni;49;58;25;51;61;50;55;20;28;20
Tiere - Ziege;453;......0927 Heiligenschwendi;24;46;45;3;2;4;17;33;27;21
Tiere - Ziege;454;......0928 Heimberg;2;0;20;32;12;5;2;5;0;1
Tiere - Ziege;455;......0929 Hilterfingen;0;0;0;0;0;0;5;0;0;0
Tiere - Ziege;456;......0931 Homberg;104;74;91;95;26;13;8;10;6;17
Tiere - Ziege;457;......0932 Horrenbach-Buchen;75;113;110;122;119;69;79;50;44;46
Tiere - Ziege;458;......0934 Oberhofen am Thunersee;1;3;0;6;8;3;4;1;6;3
Tiere - Ziege;459;......0935 Oberlangenegg;19;29;27;29;13;1;5;16;2;18
Tiere - Ziege;460;......0936 Pohlern;5;5;19;15;23;40;17;17;5;4
Tiere - Ziege;461;......0938 Sigriswil;221;226;256;198;116;165;157;118;111;65
Tiere - Ziege;462;......0939 Steffisburg;67;41;44;55;21;46;27;17;23;28
Tiere - Ziege;463;......0940 Teuffenthal (BE);46;30;18;23;9;10;15;14;14;6
Tiere - Ziege;464;......0941 Thierachern;7;14;8;2;7;10;5;0;3;10
Tiere - Ziege;465;......0942 Thun;15;32;34;30;24;20;21;19;6;26
Tiere - Ziege;466;......0943 Uebeschi;36;26;19;49;39;27;42;36;41;27
Tiere - Ziege;467;......0944 Uetendorf;74;66;36;46;45;8;17;7;0;7
Tiere - Ziege;468;......0945 Unterlangenegg;43;35;61;44;46;41;46;43;36;51
Tiere - Ziege;469;......0946 Wachseldorn;11;26;32;16;25;20;34;19;19;22
Tiere - Ziege;470;......0947 Zwieselberg;3;3;3;11;21;21;11;4;3;0
Tiere - Ziege;471;......0948 Forst-Längenbühl;63;16;6;9;2;8;9;8;9;21
Tiere - Ziege;472;>> Verwaltungskreis Obersimmental-Saanen;903;971;1450;1484;1246;1177;1270;1125;1006;1192
Tiere - Ziege;473;......0791 Boltigen;261;238;293;305;227;209;229;221;232;224
Tiere - Ziege;474;......0792 Lenk;72;75;171;227;219;161;122;168;118;101
Tiere - Ziege;475;......0793 St. Stephan;99;161;201;185;153;141;135;94;64;122
Tiere - Ziege;476;......0794 Zweisimmen;178;207;311;224;204;194;248;216;221;190
Tiere - Ziege;477;......0841 Gsteig;23;42;81;82;81;53;51;71;69;94
Tiere - Ziege;478;......0842 Lauenen;27;20;41;37;20;34;61;49;38;63
Tiere - Ziege;479;......0843 Saanen;243;228;352;424;342;385;424;306;264;398
Tiere - Ziege;480;>> Verwaltungskreis Frutigen-Niedersimmental;1294;1521;1831;2088;2216;2061;1668;1651;1586;1680
Tiere - Ziege;481;......0561 Adelboden;163;101;214;163;219;193;151;144;135;180
Tiere - Ziege;482;......0562 Aeschi bei Spiez;67;81;112;125;103;126;75;77;78;71
Tiere - Ziege;483;......0563 Frutigen;226;169;245;337;414;436;305;343;348;346
Tiere - Ziege;484;......0564 Kandergrund;50;56;91;95;129;81;99;69;154;100
Tiere - Ziege;485;......0565 Kandersteg;10;21;37;130;48;98;37;29;24;35
Tiere - Ziege;486;......0566 Krattigen;9;8;7;9;31;10;8;20;19;26
Tiere - Ziege;487;......0567 Reichenbach im Kandertal;215;349;298;327;367;166;167;153;126;171
Tiere - Ziege;488;......0761 Därstetten;145;146;116;146;124;110;102;73;65;92
Tiere - Ziege;489;......0762 Diemtigen;219;318;384;353;354;324;269;296;314;308
Tiere - Ziege;490;......0763 Erlenbach im Simmental;58;64;97;128;117;113;63;78;62;56
Tiere - Ziege;491;......0766 Oberwil im Simmental;82;102;141;176;211;253;214;215;165;183
Tiere - Ziege;492;......0768 Spiez;43;18;40;27;32;79;81;75;51;76
Tiere - Ziege;493;......0769 Wimmis;7;88;49;72;67;72;97;79;45;36
Tiere - Schweine;366;......0307 Meikirch;426;830;672;787;988;1354;2130;2182;1957;2098
Tiere - Schweine;367;......0351 Bern;2171;2363;2155;1721;1447;1453;1687;2442;3063;3099
Tiere - Schweine;368;......0352 Bolligen;611;882;1550;1713;1482;1377;1752;1773;2399;0
Tiere - Schweine;369;......0353 Bremgarten bei Bern;0;0;0;0;0;0;15;27;30;44
Tiere - Schweine;370;......0354 Kirchlindach;387;920;1035;1124;1083;1058;1411;1619;1830;1852
Tiere - Schweine;371;......0355 Köniz;1532;2093;2012;2484;2162;2047;3282;3515;4034;4217
Tiere - Schweine;372;......0356 Muri bei Bern;0;0;0;0;0;7;37;81;179;210
Tiere - Schweine;373;......0357 Oberbalm;748;969;984;1299;1613;1712;1808;1879;2079;1592
Tiere - Schweine;374;......0358 Stettlen;0;0;7;37;36;47;98;129;265;265
Tiere - Schweine;375;......0359 Vechigen;876;1918;1975;1923;2102;1989;2471;2827;3512;3245
Tiere - Schweine;376;......0360 Wohlen bei Bern;2269;2941;3542;4532;4862;4194;5532;6018;5949;5618
Tiere - Schweine;377;......0361 Zollikofen;606;1021;1618;1667;1491;1515;1206;1348;1424;1164
Tiere - Schweine;378;......0362 Ittigen;0;0;0;0;48;27;155;144;0;0
Tiere - Schweine;379;......0363 Ostermundigen;0;0;0;216;139;10;69;134;0;2217
Tiere - Schweine;380;......0403 Bäriswil;15;23;36;20;173;167;370;534;447;401
Tiere - Schweine;381;......0535 Deisswil bei Münchenbuchsee;0;0;0;24;250;197;352;601;452;367
Tiere - Schweine;382;......0538 Fraubrunnen;6126;7992;6586;8136;6544;5558;6836;6953;7739;6177
Tiere - Schweine;383;......0540 Jegenstorf;2218;3215;2758;1644;1893;2056;3040;2744;2852;2761
Tiere - Schweine;384;......0541 Iffwil;2083;2041;2347;2226;1288;1078;1104;1268;1354;943
Tiere - Schweine;385;......0543 Mattstetten;626;0;0;20;185;360;501;589;583;580
Tiere - Schweine;386;......0544 Moosseedorf;1261;1454;1806;911;1031;1022;992;989;1293;1159
Tiere - Schweine;387;......0546 Münchenbuchsee;2176;2173;3082;2783;2216;2148;2353;2769;2597;2639
Tiere - Schweine;388;......0551 Urtenen-Schönbühl;0;0;123;290;220;285;662;1056;1016;911
Tiere - Schweine;389;......0553 Wiggiswil;93;137;217;550;416;436;484;652;1043;1200
Tiere - Schweine;390;......0557 Zuzwil (BE);1481;1153;1513;2011;1673;1408;1272;1058;1427;1096
Tiere - Schweine;391;......0602 Arni (BE);628;894;1136;1387;1510;1481;1707;2028;2172;1850
Tiere - Schweine;392;......0603 Biglen;206;137;255;205;194;153;428;680;699;562
Tiere - Schweine;393;......0605 Bowil;664;803;1016;1007;852;863;1015;1382;1695;1584
Tiere - Schweine;394;......0606 Brenzikofen;0;80;146;189;255;243;176;243;275;79
Tiere - Schweine;395;......0607 Freimettigen;275;116;47;115;321;328;523;475;599;466
Tiere - Schweine;396;......0608 Grosshöchstetten;800;1046;1065;1210;1142;986;1224;1584;1530;490
Tiere - Schweine;397;......0609 Häutligen;902;386;490;494;199;198;268;266;398;375
Tiere - Schweine;398;......0610 Herbligen;0;0;230;203;58;92;207;364;343;752
Tiere - Schweine;399;......0611 Kiesen;1090;1173;1139;847;761;394;695;763;639;954
Tiere - Schweine;400;......0612 Konolfingen;2122;2125;2863;2522;2198;2050;1878;2124;2420;2372
Tiere - Schweine;401;......0613 Landiswil;458;829;1329;1213;1159;1274;1650;1682;1373;1652
Tiere - Schweine;402;......0614 Linden;2;59;213;173;157;155;149;394;500;666
Tiere - Schweine;403;......0615 Mirchel;254;308;243;359;301;220;592;774;761;650
Tiere - Schweine;404;......0616 Münsingen;293;698;461;1216;1181;1115;995;1008;1150;1483
Tiere - Schweine;405;......0617 Niederhünigen;0;0;0;11;124;217;161;342;423;441
Tiere - Schweine;406;......0619 Oberdiessbach;486;702;603;808;815;893;876;1212;1781;1628
Tiere - Schweine;407;......0620 Oberthal;222;332;396;581;662;771;1185;1466;1531;1749
Tiere - Schweine;408;......0622 Oppligen;112;133;240;180;327;378;313;409;499;285
Tiere - Schweine;409;......0623 Rubigen;78;74;332;373;484;375;2258;2776;2823;2477
Tiere - Schweine;410;......0626 Walkringen;1881;1173;1561;1474;955;602;897;1357;1448;1697
Tiere - Schweine;411;......0627 Worb;1963;2226;3198;2683;2937;2897;2677;3044;3272;2738
Tiere - Schweine;412;......0628 Zäziwil;336;563;729;570;607;1457;1780;1788;2139;1517
Tiere - Schweine;413;......0629 Oberhünigen;122;168;320;389;325;582;744;799;684;1375
Tiere - Schweine;414;......0630 Allmendingen;36;54;158;115;148;99;0;0;0;0
Tiere - Schweine;415;......0632 Wichtrach;75;172;202;295;326;846;1378;1899;1676;1212
Tiere - Schweine;416;......0662 Ferenbalm;520;848;1147;769;1074;955;1112;1412;1580;1159
Tiere - Schweine;417;......0663 Frauenkappelen;433;581;337;404;442;438;376;618;901;685
Tiere - Schweine;418;......0665 Gurbrü;0;0;0;0;0;70;14;138;150;309
Tiere - Schweine;419;......0666 Kriechenwil;42;46;151;173;221;310;428;896;1357;1208
Tiere - Schweine;420;......0667 Laupen;0;522;1009;604;519;446;88;208;207;179
Tiere - Schweine;421;......0668 Mühleberg;3908;4120;5458;6741;4424;5515;6204;7266;7142;5959
Tiere - Schweine;422;......0669 Münchenwiler;54;141;191;164;105;465;405;878;999;601
Tiere - Schweine;423;......0670 Neuenegg;2774;5239;4903;4842;3933;3690;4235;5089;6119;5162
Tiere - Schweine;424;......0671 Wileroltigen;0;25;18;104;390;462;653;811;1151;530
Tiere - Schweine;425;......0852 Guggisberg;131;311;484;384;819;1138;1357;1516;1716;1674
Tiere - Schweine;426;......0853 Rüschegg;150;172;284;385;407;517;778;860;781;722
Tiere - Schweine;427;......0855 Schwarzenburg;3013;3669;3736;3820;2915;2892;3930;4255;4401;3796
Tiere - Schweine;428;......0861 Belp;1173;1769;1957;1515;978;1064;1168;2103;2641;2356
Tiere - Schweine;429;......0866 Gerzensee;0;125;324;709;845;574;913;921;826;816
Tiere - Schweine;430;......0868 Jaberg;24;4;29;25;23;16;102;142;74;80
Tiere - Schweine;431;......0869 Kaufdorf;0;3;124;248;268;337;480;419;517;570
Tiere - Schweine;432;......0870 Kehrsatz;0;0;3;91;163;169;255;359;520;647
Tiere - Schweine;433;......0872 Kirchdorf (BE);4334;4234;4629;2632;2478;2550;2956;3509;3772;4023
Tiere - Schweine;434;......0877 Niedermuhlern;516;568;698;258;550;667;949;996;1123;983
Tiere - Schweine;435;......0879 Riggisberg;1724;1664;1764;1524;1710;2244;2432;3024;3424;3284
Tiere - Schweine;436;......0880 Rüeggisberg;694;1167;2065;2230;1915;2111;2613;2769;2945;2414
Tiere - Schweine;437;......0884 Toffen;0;0;0;47;94;89;290;365;239;231
Tiere - Schweine;438;......0888 Wald (BE);598;951;1544;1403;1202;964;1003;1416;1640;1721
Tiere - Schweine;439;......0889 Thurnen;650;533;553;1211;698;404;864;881;948;1162
Tiere - Schweine;440;>> Verwaltungskreis Thun;7357;8964;10848;10103;9487;9424;12302;15078;16556;15525
Tiere - Schweine;441;......0767 Reutigen;197;321;366;476;514;420;400;286;254;223
Tiere - Schweine;442;......0770 Stocken-Höfen;78;48;200;248;270;219;344;576;580;441
Tiere - Schweine;443;......0863 Burgistein;108;130;221;354;261;419;358;509;539;570
Tiere - Schweine;444;......0867 Gurzelen;1118;1301;1114;1020;595;434;510;715;652;527
Tiere - Schweine;445;......0883 Seftigen;4;3;22;48;30;41;217;188;237;168
Tiere - Schweine;446;......0885 Uttigen;183;255;254;649;291;156;251;356;339;201
Tiere - Schweine;447;......0886 Wattenwil;297;395;420;462;354;432;553;522;386;431
Tiere - Schweine;448;......0921 Amsoldingen;157;199;382;384;624;391;446;609;663;388
Tiere - Schweine;449;......0922 Blumenstein;378;418;551;334;322;371;273;580;566;508
Tiere - Schweine;450;......0923 Buchholterberg;1148;1589;1458;908;1081;1216;1934;1700;1923;1866
Tiere - Schweine;451;......0924 Eriz;0;0;12;20;18;47;100;113;162;212
Tiere - Schweine;452;......0925 Fahrni;414;749;939;785;544;662;1010;1230;1150;1142
Tiere - Schweine;453;......0927 Heiligenschwendi;16;89;89;80;127;122;155;190;234;178
Tiere - Schweine;454;......0928 Heimberg;111;308;612;584;705;507;730;829;974;673
Tiere - Schweine;455;......0929 Hilterfingen;0;0;0;0;0;0;0;0;0;6
Tiere - Schweine;456;......0931 Homberg;165;166;444;489;377;366;572;602;722;598
Tiere - Schweine;457;......0932 Horrenbach-Buchen;3;24;20;20;43;120;129;121;143;257
Tiere - Schweine;458;......0934 Oberhofen am Thunersee;0;0;0;0;0;0;0;9;14;20
Tiere - Schweine;459;......0935 Oberlangenegg;98;272;463;420;567;611;688;1021;1098;912
Tiere - Schweine;460;......0936 Pohlern;2;47;45;126;146;169;186;153;164;128
